Lat,Lon,,
43.573,143.165,,
43.474,143.584,,
43.374,144.002,,
43.272,144.419,,
43.169,144.835,,
43.066,145.250,,
42.960,145.664,,
42.854,146.076,,
42.746,146.488,,
42.638,146.898,,
42.528,147.307,,
42.830,72.543,,
42.940,72.953,,
43.049,73.365,,
43.157,73.778,,
43.264,74.192,,
43.369,74.607,,
43.473,75.023,,
43.576,75.440,,
43.678,75.859,,
43.779,76.278,,
43.878,76.699,,
43.976,77.121,,
44.073,77.543,,
44.168,77.967,,
44.262,78.392,,
44.355,78.818,,
44.447,79.245,,
44.538,79.673,,
44.627,80.102,,
44.715,80.532,,
44.802,80.963,,
44.887,81.395,,
44.971,81.828,,
45.054,82.262,,
45.136,82.697,,
45.216,83.132,,
45.295,83.569,,
45.372,84.007,,
45.449,84.445,,
45.524,84.885,,
45.598,85.325,,
45.670,85.766,,
45.741,86.208,,
45.811,86.651,,
45.880,87.095,,
45.947,87.539,,
46.013,87.984,,
46.077,88.430,,
46.141,88.877,,
46.202,89.325,,
46.263,89.773,,
46.322,90.222,,
46.380,90.672,,
46.437,91.122,,
46.492,91.574,,
46.546,92.025,,
46.599,92.478,,
46.650,92.931,,
46.700,93.385,,
46.748,93.839,,
46.795,94.294,,
46.841,94.750,,
46.886,95.206,,
46.929,95.662,,
46.971,96.119,,
47.011,96.577,,
47.050,97.035,,
47.088,97.494,,
47.124,97.953,,
47.159,98.413,,
47.193,98.873,,
47.225,99.333,,
47.256,99.794,,
47.286,100.255,,
47.314,100.717,,
47.341,101.179,,
47.366,101.641,,
47.390,102.104,,
47.413,102.567,,
47.434,103.030,,
47.454,103.494,,
47.473,103.957,,
47.490,104.421,,
47.506,104.885,,
47.520,105.350,,
47.533,105.814,,
47.545,106.279,,
47.555,106.744,,
47.564,107.209,,
47.572,107.674,,
47.578,108.139,,
47.583,108.604,,
47.586,109.069,,
47.588,109.535,,
47.589,110.000,,
47.588,110.465,,
47.586,110.931,,
47.583,111.396,,
47.578,111.861,,
47.572,112.326,,
47.564,112.791,,
47.555,113.256,,
47.545,113.721,,
47.533,114.186,,
47.520,114.650,,
47.506,115.115,,
47.490,115.579,,
47.473,116.043,,
47.454,116.506,,
47.434,116.970,,
47.413,117.433,,
47.390,117.896,,
47.366,118.359,,
47.341,118.821,,
47.314,119.283,,
47.286,119.745,,
47.256,120.206,,
47.225,120.667,,
47.193,121.127,,
47.159,121.587,,
47.124,122.047,,
47.088,122.506,,
47.050,122.965,,
47.011,123.423,,
46.971,123.881,,
46.929,124.338,,
46.886,124.794,,
46.841,125.250,,
46.795,125.706,,
46.748,126.161,,
46.700,126.615,,
46.650,127.069,,
46.599,127.522,,
46.546,127.975,,
46.492,128.426,,
46.437,128.878,,
46.380,129.328,,
46.322,129.778,,
46.263,130.227,,
46.202,130.675,,
46.141,131.123,,
46.077,131.570,,
46.013,132.016,,
45.947,132.461,,
45.880,132.905,,
45.811,133.349,,
45.741,133.792,,
45.670,134.234,,
45.598,134.675,,
45.524,135.115,,
45.449,135.555,,
45.372,135.993,,
45.295,136.431,,
45.216,136.868,,
45.136,137.303,,
45.054,137.738,,
44.971,138.172,,
44.887,138.605,,
44.802,139.037,,
44.715,139.468,,
44.627,139.898,,
44.538,140.327,,
44.447,140.755,,
44.355,141.182,,
44.262,141.608,,
44.168,142.033,,
44.073,142.457,,
43.976,142.879,,
43.878,143.301,,
43.779,143.722,,
43.678,144.141,,
43.576,144.560,,
43.473,144.977,,
43.369,145.393,,
43.264,145.808,,
43.157,146.222,,
43.049,146.635,,
42.940,147.047,,
42.830,147.457,,
43.131,72.392,,
43.242,72.803,,
43.351,73.217,,
43.459,73.631,,
43.566,74.046,,
43.672,74.463,,
43.777,74.880,,
43.880,75.299,,
43.982,75.719,,
44.083,76.140,,
44.182,76.562,,
44.281,76.985,,
44.378,77.410,,
44.473,77.835,,
44.568,78.261,,
44.661,78.689,,
44.753,79.117,,
44.844,79.547,,
44.933,79.977,,
45.022,80.409,,
45.109,80.842,,
45.194,81.275,,
45.279,81.710,,
45.362,82.145,,
45.443,82.582,,
45.524,83.019,,
45.603,83.458,,
45.681,83.897,,
45.758,84.337,,
45.833,84.778,,
45.907,85.220,,
45.979,85.663,,
46.051,86.107,,
46.121,86.552,,
46.190,86.997,,
46.257,87.443,,
46.323,87.890,,
46.388,88.338,,
46.451,88.787,,
46.513,89.236,,
46.574,89.686,,
46.633,90.137,,
46.692,90.589,,
46.748,91.041,,
46.804,91.494,,
46.858,91.948,,
46.910,92.402,,
46.962,92.857,,
47.012,93.313,,
47.061,93.769,,
47.108,94.226,,
47.154,94.683,,
47.198,95.141,,
47.242,95.600,,
47.284,96.059,,
47.324,96.519,,
47.363,96.979,,
47.401,97.440,,
47.438,97.901,,
47.473,98.362,,
47.506,98.824,,
47.539,99.287,,
47.570,99.750,,
47.599,100.213,,
47.628,100.676,,
47.655,101.140,,
47.680,101.605,,
47.704,102.069,,
47.727,102.534,,
47.748,102.999,,
47.768,103.465,,
47.787,103.931,,
47.804,104.397,,
47.820,104.863,,
47.835,105.329,,
47.848,105.796,,
47.859,106.263,,
47.870,106.729,,
47.879,107.196,,
47.886,107.663,,
47.893,108.131,,
47.897,108.598,,
47.901,109.065,,
47.903,109.533,,
47.904,110.000,,
47.903,110.467,,
47.901,110.935,,
47.897,111.402,,
47.893,111.869,,
47.886,112.337,,
47.879,112.804,,
47.870,113.271,,
47.859,113.737,,
47.848,114.204,,
47.835,114.671,,
47.820,115.137,,
47.804,115.603,,
47.787,116.069,,
47.768,116.535,,
47.748,117.001,,
47.727,117.466,,
47.704,117.931,,
47.680,118.395,,
47.655,118.860,,
47.628,119.324,,
47.599,119.787,,
47.570,120.250,,
47.539,120.713,,
47.506,121.176,,
47.473,121.638,,
47.438,122.099,,
47.401,122.560,,
47.363,123.021,,
47.324,123.481,,
47.284,123.941,,
47.242,124.400,,
47.198,124.859,,
47.154,125.317,,
47.108,125.774,,
47.061,126.231,,
47.012,126.687,,
46.962,127.143,,
46.910,127.598,,
46.858,128.052,,
46.804,128.506,,
46.748,128.959,,
46.692,129.411,,
46.633,129.863,,
46.574,130.314,,
46.513,130.764,,
46.451,131.213,,
46.388,131.662,,
46.323,132.110,,
46.257,132.557,,
46.190,133.003,,
46.121,133.448,,
46.051,133.893,,
45.979,134.337,,
45.907,134.780,,
45.833,135.222,,
45.758,135.663,,
45.681,136.103,,
45.603,136.542,,
45.524,136.981,,
45.443,137.418,,
45.362,137.855,,
45.279,138.290,,
45.194,138.725,,
45.109,139.158,,
45.022,139.591,,
44.933,140.023,,
44.844,140.453,,
44.753,140.883,,
44.661,141.311,,
44.568,141.739,,
44.473,142.165,,
44.378,142.590,,
44.281,143.015,,
44.182,143.438,,
44.083,143.860,,
43.982,144.281,,
43.880,144.701,,
43.777,145.120,,
43.672,145.537,,
43.566,145.954,,
43.459,146.369,,
43.351,146.783,,
43.242,147.197,,
43.131,147.608,,
43.432,72.239,,
43.543,72.652,,
43.653,73.067,,
43.761,73.482,,
43.868,73.899,,
43.974,74.317,,
44.079,74.736,,
44.183,75.157,,
44.285,75.578,,
44.386,76.000,,
44.486,76.424,,
44.585,76.849,,
44.682,77.275,,
44.778,77.701,,
44.873,78.129,,
44.966,78.558,,
45.059,78.989,,
45.150,79.420,,
45.239,79.852,,
45.328,80.285,,
45.415,80.719,,
45.501,81.155,,
45.585,81.591,,
45.669,82.028,,
45.751,82.466,,
45.831,82.905,,
45.911,83.345,,
45.989,83.786,,
46.066,84.228,,
46.141,84.671,,
46.215,85.115,,
46.288,85.559,,
46.360,86.005,,
46.430,86.451,,
46.499,86.899,,
46.566,87.347,,
46.633,87.795,,
46.698,88.245,,
46.761,88.696,,
46.824,89.147,,
46.884,89.599,,
46.944,90.052,,
47.002,90.505,,
47.059,90.959,,
47.115,91.414,,
47.169,91.870,,
47.222,92.326,,
47.273,92.783,,
47.323,93.240,,
47.372,93.699,,
47.420,94.157,,
47.466,94.617,,
47.511,95.077,,
47.554,95.537,,
47.596,95.998,,
47.637,96.460,,
47.676,96.922,,
47.714,97.385,,
47.750,97.848,,
47.786,98.311,,
47.819,98.775,,
47.852,99.240,,
47.883,99.705,,
47.913,100.170,,
47.941,100.636,,
47.968,101.101,,
47.993,101.568,,
48.018,102.034,,
48.040,102.501,,
48.062,102.969,,
48.082,103.436,,
48.101,103.904,,
48.118,104.372,,
48.134,104.840,,
48.148,105.309,,
48.162,105.777,,
48.173,106.246,,
48.184,106.715,,
48.193,107.184,,
48.200,107.653,,
48.207,108.122,,
48.211,108.592,,
48.215,109.061,,
48.217,109.531,,
48.218,110.000,,
48.217,110.469,,
48.215,110.939,,
48.211,111.408,,
48.207,111.878,,
48.200,112.347,,
48.193,112.816,,
48.184,113.285,,
48.173,113.754,,
48.162,114.223,,
48.148,114.691,,
48.134,115.160,,
48.118,115.628,,
48.101,116.096,,
48.082,116.564,,
48.062,117.031,,
48.040,117.499,,
48.018,117.966,,
47.993,118.432,,
47.968,118.899,,
47.941,119.364,,
47.913,119.830,,
47.883,120.295,,
47.852,120.760,,
47.819,121.225,,
47.786,121.689,,
47.750,122.152,,
47.714,122.615,,
47.676,123.078,,
47.637,123.540,,
47.596,124.002,,
47.554,124.463,,
47.511,124.923,,
47.466,125.383,,
47.420,125.843,,
47.372,126.301,,
47.323,126.760,,
47.273,127.217,,
47.222,127.674,,
47.169,128.130,,
47.115,128.586,,
47.059,129.041,,
47.002,129.495,,
46.944,129.948,,
46.884,130.401,,
46.824,130.853,,
46.761,131.304,,
46.698,131.755,,
46.633,132.205,,
46.566,132.653,,
46.499,133.101,,
46.430,133.549,,
46.360,133.995,,
46.288,134.441,,
46.215,134.885,,
46.141,135.329,,
46.066,135.772,,
45.989,136.214,,
45.911,136.655,,
45.831,137.095,,
45.751,137.534,,
45.669,137.972,,
45.585,138.409,,
45.501,138.845,,
45.415,139.281,,
45.328,139.715,,
45.239,140.148,,
45.150,140.580,,
45.059,141.011,,
44.966,141.442,,
44.873,141.871,,
44.778,142.299,,
44.682,142.725,,
44.585,143.151,,
44.486,143.576,,
44.386,144.000,,
44.285,144.422,,
44.183,144.843,,
44.079,145.264,,
43.974,145.683,,
43.868,146.101,,
43.761,146.518,,
43.653,146.933,,
43.543,147.348,,
43.432,147.761,,
43.733,72.085,,
43.844,72.500,,
43.954,72.916,,
44.063,73.333,,
44.170,73.751,,
44.276,74.171,,
44.382,74.591,,
44.485,75.013,,
44.588,75.436,,
44.689,75.860,,
44.789,76.285,,
44.888,76.711,,
44.986,77.138,,
45.082,77.567,,
45.177,77.996,,
45.271,78.427,,
45.364,78.859,,
45.455,79.291,,
45.545,79.725,,
45.634,80.160,,
45.721,80.596,,
45.807,81.033,,
45.892,81.471,,
45.975,81.910,,
46.058,82.349,,
46.138,82.790,,
46.218,83.232,,
46.296,83.675,,
46.373,84.118,,
46.449,84.563,,
46.523,85.009,,
46.597,85.455,,
46.668,85.902,,
46.739,86.350,,
46.808,86.799,,
46.876,87.249,,
46.942,87.700,,
47.007,88.151,,
47.071,88.604,,
47.133,89.057,,
47.194,89.511,,
47.254,89.965,,
47.312,90.420,,
47.369,90.877,,
47.425,91.333,,
47.480,91.791,,
47.533,92.249,,
47.584,92.708,,
47.635,93.167,,
47.683,93.627,,
47.731,94.088,,
47.777,94.549,,
47.822,95.011,,
47.866,95.474,,
47.908,95.937,,
47.948,96.401,,
47.988,96.865,,
48.026,97.329,,
48.063,97.794,,
48.098,98.260,,
48.132,98.726,,
48.164,99.192,,
48.195,99.659,,
48.225,100.127,,
48.254,100.594,,
48.281,101.062,,
48.306,101.531,,
48.331,101.999,,
48.353,102.468,,
48.375,102.938,,
48.395,103.407,,
48.414,103.877,,
48.431,104.347,,
48.447,104.817,,
48.462,105.288,,
48.475,105.759,,
48.487,106.229,,
48.497,106.700,,
48.506,107.172,,
48.514,107.643,,
48.520,108.114,,
48.525,108.586,,
48.528,109.057,,
48.530,109.528,,
48.531,110.000,,
48.530,110.472,,
48.528,110.943,,
48.525,111.414,,
48.520,111.886,,
48.514,112.357,,
48.506,112.828,,
48.497,113.300,,
48.487,113.771,,
48.475,114.241,,
48.462,114.712,,
48.447,115.183,,
48.431,115.653,,
48.414,116.123,,
48.395,116.593,,
48.375,117.062,,
48.353,117.532,,
48.331,118.001,,
48.306,118.469,,
48.281,118.938,,
48.254,119.406,,
48.225,119.873,,
48.195,120.341,,
48.164,120.808,,
48.132,121.274,,
48.098,121.740,,
48.063,122.206,,
48.026,122.671,,
47.988,123.135,,
47.948,123.599,,
47.908,124.063,,
47.866,124.526,,
47.822,124.989,,
47.777,125.451,,
47.731,125.912,,
47.683,126.373,,
47.635,126.833,,
47.584,127.292,,
47.533,127.751,,
47.480,128.209,,
47.425,128.667,,
47.369,129.123,,
47.312,129.580,,
47.254,130.035,,
47.194,130.489,,
47.133,130.943,,
47.071,131.396,,
47.007,131.849,,
46.942,132.300,,
46.876,132.751,,
46.808,133.201,,
46.739,133.650,,
46.668,134.098,,
46.597,134.545,,
46.523,134.991,,
46.449,135.437,,
46.373,135.882,,
46.296,136.325,,
46.218,136.768,,
46.138,137.210,,
46.058,137.651,,
45.975,138.090,,
45.892,138.529,,
45.807,138.967,,
45.721,139.404,,
45.634,139.840,,
45.545,140.275,,
45.455,140.709,,
45.364,141.141,,
45.271,141.573,,
45.177,142.004,,
45.082,142.433,,
44.986,142.862,,
44.888,143.289,,
44.789,143.715,,
44.689,144.140,,
44.588,144.564,,
44.485,144.987,,
44.382,145.409,,
44.276,145.829,,
44.170,146.249,,
44.063,146.667,,
43.954,147.084,,
43.844,147.500,,
43.733,147.915,,
44.033,71.931,,
44.144,72.347,,
44.254,72.764,,
44.363,73.182,,
44.471,73.602,,
44.578,74.023,,
44.683,74.445,,
44.787,74.868,,
44.890,75.292,,
44.992,75.718,,
45.092,76.145,,
45.191,76.572,,
45.289,77.001,,
45.386,77.431,,
45.481,77.862,,
45.575,78.295,,
45.668,78.728,,
45.760,79.162,,
45.850,79.598,,
45.939,80.034,,
46.026,80.472,,
46.113,80.910,,
46.198,81.350,,
46.281,81.790,,
46.364,82.232,,
46.445,82.674,,
46.525,83.118,,
46.603,83.562,,
46.681,84.008,,
46.756,84.454,,
46.831,84.901,,
46.904,85.349,,
46.976,85.799,,
47.047,86.248,,
47.116,86.699,,
47.184,87.151,,
47.251,87.603,,
47.316,88.057,,
47.380,88.511,,
47.442,88.966,,
47.504,89.422,,
47.564,89.878,,
47.622,90.335,,
47.679,90.793,,
47.735,91.252,,
47.790,91.711,,
47.843,92.171,,
47.895,92.632,,
47.945,93.094,,
47.994,93.556,,
48.042,94.018,,
48.088,94.482,,
48.133,94.946,,
48.177,95.410,,
48.219,95.875,,
48.260,96.341,,
48.299,96.807,,
48.337,97.273,,
48.374,97.740,,
48.410,98.208,,
48.444,98.676,,
48.476,99.145,,
48.507,99.613,,
48.537,100.083,,
48.566,100.553,,
48.593,101.023,,
48.619,101.493,,
48.643,101.964,,
48.666,102.435,,
48.687,102.906,,
48.708,103.378,,
48.726,103.850,,
48.744,104.322,,
48.760,104.794,,
48.774,105.267,,
48.788,105.740,,
48.799,106.213,,
48.810,106.686,,
48.819,107.159,,
48.827,107.632,,
48.833,108.106,,
48.838,108.579,,
48.841,109.053,,
48.843,109.526,,
48.844,110.000,,
48.843,110.474,,
48.841,110.947,,
48.838,111.421,,
48.833,111.894,,
48.827,112.368,,
48.819,112.841,,
48.810,113.314,,
48.799,113.787,,
48.788,114.260,,
48.774,114.733,,
48.760,115.206,,
48.744,115.678,,
48.726,116.150,,
48.708,116.622,,
48.687,117.094,,
48.666,117.565,,
48.643,118.036,,
48.619,118.507,,
48.593,118.977,,
48.566,119.447,,
48.537,119.917,,
48.507,120.387,,
48.476,120.855,,
48.444,121.324,,
48.410,121.792,,
48.374,122.260,,
48.337,122.727,,
48.299,123.193,,
48.260,123.659,,
48.219,124.125,,
48.177,124.590,,
48.133,125.054,,
48.088,125.518,,
48.042,125.982,,
47.994,126.444,,
47.945,126.906,,
47.895,127.368,,
47.843,127.829,,
47.790,128.289,,
47.735,128.748,,
47.679,129.207,,
47.622,129.665,,
47.564,130.122,,
47.504,130.578,,
47.442,131.034,,
47.380,131.489,,
47.316,131.943,,
47.251,132.397,,
47.184,132.849,,
47.116,133.301,,
47.047,133.752,,
46.976,134.201,,
46.904,134.651,,
46.831,135.099,,
46.756,135.546,,
46.681,135.992,,
46.603,136.438,,
46.525,136.882,,
46.445,137.326,,
46.364,137.768,,
46.281,138.210,,
46.198,138.650,,
46.113,139.090,,
46.026,139.528,,
45.939,139.966,,
45.850,140.402,,
45.760,140.838,,
45.668,141.272,,
45.575,141.705,,
45.481,142.138,,
45.386,142.569,,
45.289,142.999,,
45.191,143.428,,
45.092,143.855,,
44.992,144.282,,
44.890,144.708,,
44.787,145.132,,
44.683,145.555,,
44.578,145.977,,
44.471,146.398,,
44.363,146.818,,
44.254,147.236,,
44.144,147.653,,
44.033,148.069,,
44.332,71.775,,
44.444,72.192,,
44.554,72.611,,
44.664,73.031,,
44.772,73.452,,
44.879,73.874,,
44.985,74.298,,
45.089,74.722,,
45.192,75.148,,
45.294,75.575,,
45.395,76.003,,
45.494,76.433,,
45.592,76.863,,
45.689,77.295,,
45.785,77.727,,
45.879,78.161,,
45.972,78.596,,
46.064,79.032,,
46.154,79.469,,
46.243,79.907,,
46.331,80.346,,
46.418,80.786,,
46.503,81.228,,
46.587,81.670,,
46.670,82.113,,
46.751,82.557,,
46.831,83.003,,
46.910,83.449,,
46.987,83.896,,
47.063,84.344,,
47.138,84.793,,
47.211,85.243,,
47.284,85.694,,
47.354,86.146,,
47.424,86.598,,
47.492,87.052,,
47.559,87.506,,
47.624,87.961,,
47.688,88.417,,
47.751,88.874,,
47.812,89.332,,
47.872,89.790,,
47.931,90.249,,
47.989,90.709,,
48.045,91.170,,
48.099,91.631,,
48.152,92.093,,
48.204,92.556,,
48.255,93.019,,
48.304,93.483,,
48.352,93.948,,
48.398,94.413,,
48.444,94.879,,
48.487,95.346,,
48.530,95.813,,
48.571,96.280,,
48.610,96.748,,
48.648,97.217,,
48.685,97.686,,
48.721,98.156,,
48.755,98.626,,
48.788,99.096,,
48.819,99.567,,
48.849,100.039,,
48.877,100.510,,
48.905,100.983,,
48.930,101.455,,
48.955,101.928,,
48.978,102.401,,
48.999,102.875,,
49.020,103.348,,
49.038,103.822,,
49.056,104.297,,
49.072,104.771,,
49.086,105.246,,
49.100,105.721,,
49.112,106.196,,
49.122,106.671,,
49.131,107.146,,
49.139,107.622,,
49.145,108.097,,
49.150,108.573,,
49.153,109.049,,
49.156,109.524,,
49.156,110.000,,
49.156,110.476,,
49.153,110.951,,
49.150,111.427,,
49.145,111.903,,
49.139,112.378,,
49.131,112.854,,
49.122,113.329,,
49.112,113.804,,
49.100,114.279,,
49.086,114.754,,
49.072,115.229,,
49.056,115.703,,
49.038,116.178,,
49.020,116.652,,
48.999,117.125,,
48.978,117.599,,
48.955,118.072,,
48.930,118.545,,
48.905,119.017,,
48.877,119.490,,
48.849,119.961,,
48.819,120.433,,
48.788,120.904,,
48.755,121.374,,
48.721,121.844,,
48.685,122.314,,
48.648,122.783,,
48.610,123.252,,
48.571,123.720,,
48.530,124.187,,
48.487,124.654,,
48.444,125.121,,
48.398,125.587,,
48.352,126.052,,
48.304,126.517,,
48.255,126.981,,
48.204,127.444,,
48.152,127.907,,
48.099,128.369,,
48.045,128.830,,
47.989,129.291,,
47.931,129.751,,
47.872,130.210,,
47.812,130.668,,
47.751,131.126,,
47.688,131.583,,
47.624,132.039,,
47.559,132.494,,
47.492,132.948,,
47.424,133.402,,
47.354,133.854,,
47.284,134.306,,
47.211,134.757,,
47.138,135.207,,
47.063,135.656,,
46.987,136.104,,
46.910,136.551,,
46.831,136.997,,
46.751,137.443,,
46.670,137.887,,
46.587,138.330,,
46.503,138.772,,
46.418,139.214,,
46.331,139.654,,
46.243,140.093,,
46.154,140.531,,
46.064,140.968,,
45.972,141.404,,
45.879,141.839,,
45.785,142.273,,
45.689,142.705,,
45.592,143.137,,
45.494,143.567,,
45.395,143.997,,
45.294,144.425,,
45.192,144.852,,
45.089,145.278,,
44.985,145.702,,
44.879,146.126,,
44.772,146.548,,
44.664,146.969,,
44.554,147.389,,
44.444,147.808,,
44.332,148.225,,
44.631,71.617,,
44.743,72.036,,
44.854,72.456,,
44.964,72.878,,
45.072,73.300,,
45.179,73.724,,
45.285,74.149,,
45.390,74.575,,
45.493,75.002,,
45.596,75.431,,
45.696,75.861,,
45.796,76.292,,
45.895,76.724,,
45.992,77.157,,
46.087,77.591,,
46.182,78.026,,
46.275,78.463,,
46.367,78.900,,
46.458,79.339,,
46.547,79.779,,
46.635,80.220,,
46.722,80.662,,
46.808,81.105,,
46.892,81.549,,
46.975,81.993,,
47.056,82.439,,
47.137,82.886,,
47.216,83.334,,
47.293,83.783,,
47.369,84.233,,
47.444,84.684,,
47.518,85.136,,
47.590,85.588,,
47.661,86.042,,
47.731,86.497,,
47.799,86.952,,
47.866,87.408,,
47.932,87.865,,
47.996,88.323,,
48.059,88.782,,
48.121,89.241,,
48.181,89.701,,
48.240,90.163,,
48.297,90.624,,
48.353,91.087,,
48.408,91.550,,
48.462,92.014,,
48.514,92.479,,
48.564,92.944,,
48.614,93.410,,
48.662,93.877,,
48.708,94.344,,
48.753,94.812,,
48.797,95.281,,
48.840,95.750,,
48.881,96.219,,
48.921,96.689,,
48.959,97.160,,
48.996,97.631,,
49.031,98.103,,
49.066,98.575,,
49.098,99.048,,
49.130,99.521,,
49.160,99.994,,
49.188,100.468,,
49.216,100.942,,
49.241,101.417,,
49.266,101.892,,
49.289,102.367,,
49.311,102.843,,
49.331,103.319,,
49.350,103.795,,
49.367,104.271,,
49.383,104.748,,
49.398,105.224,,
49.411,105.701,,
49.423,106.179,,
49.434,106.656,,
49.443,107.133,,
49.450,107.611,,
49.457,108.089,,
49.462,108.566,,
49.465,109.044,,
49.467,109.522,,
49.468,110.000,,
49.467,110.478,,
49.465,110.956,,
49.462,111.434,,
49.457,111.911,,
49.450,112.389,,
49.443,112.867,,
49.434,113.344,,
49.423,113.821,,
49.411,114.299,,
49.398,114.776,,
49.383,115.252,,
49.367,115.729,,
49.350,116.205,,
49.331,116.681,,
49.311,117.157,,
49.289,117.633,,
49.266,118.108,,
49.241,118.583,,
49.216,119.058,,
49.188,119.532,,
49.160,120.006,,
49.130,120.479,,
49.098,120.952,,
49.066,121.425,,
49.031,121.897,,
48.996,122.369,,
48.959,122.840,,
48.921,123.311,,
48.881,123.781,,
48.840,124.250,,
48.797,124.719,,
48.753,125.188,,
48.708,125.656,,
48.662,126.123,,
48.614,126.590,,
48.564,127.056,,
48.514,127.521,,
48.462,127.986,,
48.408,128.450,,
48.353,128.913,,
48.297,129.376,,
48.240,129.837,,
48.181,130.299,,
48.121,130.759,,
48.059,131.218,,
47.996,131.677,,
47.932,132.135,,
47.866,132.592,,
47.799,133.048,,
47.731,133.503,,
47.661,133.958,,
47.590,134.412,,
47.518,134.864,,
47.444,135.316,,
47.369,135.767,,
47.293,136.217,,
47.216,136.666,,
47.137,137.114,,
47.056,137.561,,
46.975,138.007,,
46.892,138.451,,
46.808,138.895,,
46.722,139.338,,
46.635,139.780,,
46.547,140.221,,
46.458,140.661,,
46.367,141.100,,
46.275,141.537,,
46.182,141.974,,
46.087,142.409,,
45.992,142.843,,
45.895,143.276,,
45.796,143.708,,
45.696,144.139,,
45.596,144.569,,
45.493,144.998,,
45.390,145.425,,
45.285,145.851,,
45.179,146.276,,
45.072,146.700,,
44.964,147.122,,
44.854,147.544,,
44.743,147.964,,
44.631,148.383,,
44.929,71.459,,
45.042,71.879,,
45.153,72.301,,
45.263,72.723,,
45.372,73.147,,
45.479,73.573,,
45.585,73.999,,
45.690,74.427,,
45.794,74.856,,
45.897,75.286,,
45.998,75.717,,
46.098,76.149,,
46.196,76.583,,
46.294,77.018,,
46.390,77.454,,
46.485,77.891,,
46.578,78.329,,
46.670,78.768,,
46.761,79.208,,
46.851,79.650,,
46.939,80.092,,
47.026,80.536,,
47.112,80.980,,
47.196,81.426,,
47.279,81.873,,
47.361,82.321,,
47.442,82.769,,
47.521,83.219,,
47.599,83.670,,
47.675,84.121,,
47.750,84.574,,
47.824,85.028,,
47.897,85.482,,
47.968,85.938,,
48.038,86.394,,
48.106,86.851,,
48.173,87.309,,
48.239,87.768,,
48.303,88.228,,
48.367,88.688,,
48.428,89.150,,
48.489,89.612,,
48.548,90.075,,
48.605,90.539,,
48.662,91.003,,
48.717,91.469,,
48.770,91.934,,
48.822,92.401,,
48.873,92.868,,
48.923,93.337,,
48.971,93.805,,
49.017,94.274,,
49.063,94.744,,
49.107,95.215,,
49.149,95.686,,
49.190,96.158,,
49.230,96.630,,
49.269,97.103,,
49.306,97.576,,
49.341,98.050,,
49.376,98.524,,
49.408,98.999,,
49.440,99.474,,
49.470,99.949,,
49.499,100.425,,
49.526,100.902,,
49.552,101.378,,
49.577,101.855,,
49.600,102.333,,
49.621,102.810,,
49.642,103.288,,
49.661,103.767,,
49.678,104.245,,
49.694,104.724,,
49.709,105.203,,
49.722,105.682,,
49.734,106.161,,
49.745,106.641,,
49.754,107.120,,
49.762,107.600,,
49.768,108.080,,
49.773,108.560,,
49.776,109.040,,
49.778,109.520,,
49.779,110.000,,
49.778,110.480,,
49.776,110.960,,
49.773,111.440,,
49.768,111.920,,
49.762,112.400,,
49.754,112.880,,
49.745,113.359,,
49.734,113.839,,
49.722,114.318,,
49.709,114.797,,
49.694,115.276,,
49.678,115.755,,
49.661,116.233,,
49.642,116.712,,
49.621,117.190,,
49.600,117.667,,
49.577,118.145,,
49.552,118.622,,
49.526,119.098,,
49.499,119.575,,
49.470,120.051,,
49.440,120.526,,
49.408,121.001,,
49.376,121.476,,
49.341,121.950,,
49.306,122.424,,
49.269,122.897,,
49.230,123.370,,
49.190,123.842,,
49.149,124.314,,
49.107,124.785,,
49.063,125.256,,
49.017,125.726,,
48.971,126.195,,
48.923,126.663,,
48.873,127.132,,
48.822,127.599,,
48.770,128.066,,
48.717,128.531,,
48.662,128.997,,
48.605,129.461,,
48.548,129.925,,
48.489,130.388,,
48.428,130.850,,
48.367,131.312,,
48.303,131.772,,
48.239,132.232,,
48.173,132.691,,
48.106,133.149,,
48.038,133.606,,
47.968,134.062,,
47.897,134.518,,
47.824,134.972,,
47.750,135.426,,
47.675,135.879,,
47.599,136.330,,
47.521,136.781,,
47.442,137.231,,
47.361,137.679,,
47.279,138.127,,
47.196,138.574,,
47.112,139.020,,
47.026,139.464,,
46.939,139.908,,
46.851,140.350,,
46.761,140.792,,
46.670,141.232,,
46.578,141.671,,
46.485,142.109,,
46.390,142.546,,
46.294,142.982,,
46.196,143.417,,
46.098,143.851,,
45.998,144.283,,
45.897,144.714,,
45.794,145.144,,
45.690,145.573,,
45.585,146.001,,
45.479,146.427,,
45.372,146.853,,
45.263,147.277,,
45.153,147.699,,
45.042,148.121,,
44.929,148.541,,
45.227,71.299,,
45.340,71.721,,
45.451,72.144,,
45.562,72.568,,
45.671,72.993,,
45.778,73.420,,
45.885,73.848,,
45.990,74.277,,
46.094,74.708,,
46.197,75.139,,
46.298,75.572,,
46.399,76.006,,
46.497,76.441,,
46.595,76.878,,
46.691,77.315,,
46.786,77.754,,
46.880,78.193,,
46.973,78.634,,
47.064,79.076,,
47.154,79.520,,
47.242,79.964,,
47.330,80.409,,
47.416,80.855,,
47.500,81.303,,
47.583,81.751,,
47.665,82.201,,
47.746,82.651,,
47.826,83.103,,
47.904,83.555,,
47.980,84.009,,
48.056,84.463,,
48.130,84.919,,
48.202,85.375,,
48.274,85.832,,
48.344,86.290,,
48.412,86.749,,
